[09:34:02 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 3.58MB
[13:42:09 INF] Usage: Total CPU 4.35% | App CPU 0.00% | App Heap 8.06MB
[13:42:10 INF] Usage: Total CPU 13.39% | App CPU 0.00% | App Heap 8.07MB
[13:42:11 INF] Usage: Total CPU 8.13% | App CPU 0.96% | App Heap 8.06MB
[13:42:12 INF] Usage: Total CPU 5.08% | App CPU 0.00% | App Heap 8.06MB
[13:42:13 INF] Usage: Total CPU 10.22% | App CPU 0.00% | App Heap 8.06MB
[13:42:14 INF] Usage: Total CPU 3.82% | App CPU 0.00% | App Heap 8.06MB
[13:42:15 INF] Usage: Total CPU 8.45% | App CPU 0.00% | App Heap 8.07MB
[13:42:16 INF] Usage: Total CPU 7.38% | App CPU 0.00% | App Heap 8.06MB
[13:42:17 INF] Usage: Total CPU 11.50% | App CPU 0.00% | App Heap 8.06MB
[13:42:18 INF] Usage: Total CPU 14.36% | App CPU 1.55% | App Heap 8.06MB
[13:42:19 INF] Usage: Total CPU 8.56% | App CPU 0.00% | App Heap 8.06MB
[13:42:20 INF] Usage: Total CPU 9.45% | App CPU 0.00% | App Heap 8.07MB
[13:42:21 INF] Usage: Total CPU 9.18% | App CPU 0.00% | App Heap 8.06MB
[13:42:22 INF] Usage: Total CPU 6.89% | App CPU 0.00% | App Heap 8.06MB
[13:42:23 INF] Usage: Total CPU 9.31% | App CPU 0.00% | App Heap 8.06MB
[13:42:24 INF] Usage: Total CPU 8.91% | App CPU 0.00% | App Heap 8.06MB
[13:42:25 INF] Usage: Total CPU 4.06% | App CPU 0.00% | App Heap 8.07MB
[13:42:26 INF] Usage: Total CPU 2.72% | App CPU 0.00% | App Heap 8.06MB
[13:42:27 INF] Usage: Total CPU 8.59% | App CPU 0.00% | App Heap 8.06MB
[13:42:28 INF] Usage: Total CPU 13.16% | App CPU 0.00% | App Heap 8.06MB
[13:42:29 INF] Usage: Total CPU 8.99% | App CPU 1.48% | App Heap 8.06MB
[13:42:30 INF] Usage: Total CPU 9.40% | App CPU 0.06% | App Heap 8.06MB
[13:42:31 INF] Usage: Total CPU 5.03% | App CPU 0.00% | App Heap 8.06MB
[13:42:32 INF] Usage: Total CPU 1.75% | App CPU 0.00% | App Heap 8.06MB
[13:42:33 INF] Usage: Total CPU 5.02% | App CPU 0.06% | App Heap 8.06MB
[13:42:34 INF] Usage: Total CPU 1.27% | App CPU 0.00% | App Heap 8.06MB
[13:42:35 INF] Usage: Total CPU 3.70% | App CPU 0.00% | App Heap 8.07MB
[13:42:36 INF] Usage: Total CPU 2.42% | App CPU 0.00% | App Heap 8.07MB
[13:42:37 INF] Usage: Total CPU 6.03% | App CPU 0.00% | App Heap 8.06MB
[13:42:38 INF] Usage: Total CPU 1.86% | App CPU 0.06% | App Heap 8.07MB
[13:42:39 INF] Usage: Total CPU 2.98% | App CPU 0.00% | App Heap 8.06MB
[13:42:40 INF] Usage: Total CPU 3.37% | App CPU 1.36% | App Heap 8.07MB
[13:42:41 INF] Usage: Total CPU 2.65% | App CPU 0.00% | App Heap 8.07MB
[13:42:42 INF] Usage: Total CPU 1.46% | App CPU 0.00% | App Heap 8.06MB
[13:42:43 INF] Usage: Total CPU 3.99% | App CPU 0.00% | App Heap 8.06MB
[13:42:45 INF] Usage: Total CPU 1.49% | App CPU 0.00% | App Heap 8.07MB
[13:42:46 INF] Usage: Total CPU 4.93% | App CPU 0.00% | App Heap 8.06MB
[13:42:47 INF] Usage: Total CPU 5.12% | App CPU 1.41% | App Heap 8.06MB
[13:42:48 INF] Usage: Total CPU 0.49% | App CPU 0.00% | App Heap 8.06MB
[13:42:49 INF] Usage: Total CPU 1.24% | App CPU 0.00% | App Heap 8.07MB
[13:42:50 INF] Usage: Total CPU 4.35% | App CPU 0.00% | App Heap 8.06MB
[13:42:51 INF] Usage: Total CPU 4.19% | App CPU 1.54% | App Heap 8.06MB
[13:42:52 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 8.06MB
[13:42:53 INF] Usage: Total CPU 2.80% | App CPU 1.60% | App Heap 8.07MB
[13:42:54 INF] Usage: Total CPU 3.12% | App CPU 0.00% | App Heap 8.06MB
[13:42:55 INF] Usage: Total CPU 2.88% | App CPU 0.00% | App Heap 8.06MB
[13:42:56 INF] Usage: Total CPU 4.05% | App CPU 0.00% | App Heap 8.07MB
[13:42:57 INF] Usage: Total CPU 3.25% | App CPU 0.00% | App Heap 8.07MB
[13:42:58 INF] Usage: Total CPU 2.80% | App CPU 0.00% | App Heap 8.07MB
[13:42:59 INF] Usage: Total CPU 3.39% | App CPU 0.00% | App Heap 8.07MB
[13:43:00 INF] Usage: Total CPU 5.69% | App CPU 0.00% | App Heap 8.06MB
[13:43:01 INF] Usage: Total CPU 0.03% | App CPU 0.00% | App Heap 8.07MB
[13:43:02 INF] Usage: Total CPU 4.69% | App CPU 0.00% | App Heap 8.06MB
[13:43:03 INF] Usage: Total CPU 1.45% | App CPU 0.00% | App Heap 8.06MB
[13:43:04 INF] Usage: Total CPU 3.57% | App CPU 0.00% | App Heap 8.07MB
[13:43:05 INF] Usage: Total CPU 4.65% | App CPU 1.49% | App Heap 8.07MB
[13:43:06 INF] Usage: Total CPU 3.14% | App CPU 0.00% | App Heap 8.07MB
[13:43:07 INF] Usage: Total CPU 2.95% | App CPU 0.00% | App Heap 8.07MB
[13:43:08 INF] Usage: Total CPU 3.53% | App CPU 0.00% | App Heap 8.07MB
[13:43:09 INF] Usage: Total CPU 6.67% | App CPU 1.47% | App Heap 8.07MB
[13:43:10 INF] Usage: Total CPU 4.20% | App CPU 0.00% | App Heap 8.07MB
[13:43:11 INF] Usage: Total CPU 3.49% | App CPU 0.00% | App Heap 8.07MB
[13:43:12 INF] Usage: Total CPU 4.27% | App CPU 0.00% | App Heap 8.07MB
[13:43:13 INF] Usage: Total CPU 2.25% | App CPU 0.00% | App Heap 8.07MB
[13:43:14 INF] Usage: Total CPU 1.93% | App CPU 0.00% | App Heap 8.07MB
[13:43:15 INF] Usage: Total CPU 1.91% | App CPU 0.00% | App Heap 8.07MB
[13:43:16 INF] Usage: Total CPU 4.60% | App CPU 0.00% | App Heap 8.07MB
[13:43:17 INF] Usage: Total CPU 2.67% | App CPU 0.00% | App Heap 8.07MB
[13:43:18 INF] Usage: Total CPU 2.60% | App CPU 0.00% | App Heap 8.07MB
[13:43:19 INF] Usage: Total CPU 2.38% | App CPU 0.00% | App Heap 8.07MB
[13:43:20 INF] Usage: Total CPU 6.86% | App CPU 0.00% | App Heap 8.08MB
[13:43:21 INF] Usage: Total CPU 5.10% | App CPU 1.51% | App Heap 8.07MB
[13:43:22 INF] Usage: Total CPU 3.33% | App CPU 0.83% | App Heap 8.08MB
[13:43:23 INF] Usage: Total CPU 3.82% | App CPU 0.06% | App Heap 8.07MB
[13:43:24 INF] Usage: Total CPU 3.87% | App CPU 0.00% | App Heap 8.07MB
[13:43:25 INF] Usage: Total CPU 3.05% | App CPU 0.00% | App Heap 8.08MB
[13:43:26 INF] Usage: Total CPU 2.03% | App CPU 1.27% | App Heap 8.08MB
[13:43:27 INF] Usage: Total CPU 1.35% | App CPU 0.00% | App Heap 8.07MB
[13:43:28 INF] Usage: Total CPU 3.30% | App CPU 0.00% | App Heap 8.07MB
[13:43:29 INF] Usage: Total CPU 0.16% | App CPU 0.00% | App Heap 8.08MB
[13:43:30 INF] Usage: Total CPU 3.36% | App CPU 0.00% | App Heap 8.07MB
[13:43:31 INF] Usage: Total CPU 0.74% | App CPU 0.00% | App Heap 8.07MB
[13:43:32 INF] Usage: Total CPU 1.56% | App CPU 0.00% | App Heap 8.07MB
[13:43:33 INF] Usage: Total CPU 4.42% | App CPU 0.06% | App Heap 8.07MB
[13:43:34 INF] Usage: Total CPU 1.24% | App CPU 0.00% | App Heap 8.07MB
[13:43:35 INF] Usage: Total CPU 2.64% | App CPU 0.00% | App Heap 8.07MB
[13:43:36 INF] Usage: Total CPU 3.77% | App CPU 1.54% | App Heap 8.07MB
[13:43:37 INF] Usage: Total CPU 4.67% | App CPU 0.06% | App Heap 8.07MB
[13:43:38 INF] Usage: Total CPU 1.29% | App CPU 0.00% | App Heap 8.07MB
[13:43:39 INF] Usage: Total CPU 4.17% | App CPU 0.00% | App Heap 8.07MB
[13:43:40 INF] Usage: Total CPU 16.62% | App CPU 1.55% | App Heap 8.07MB
[13:43:41 INF] Usage: Total CPU 3.47% | App CPU 0.00% | App Heap 8.07MB
[13:43:42 INF] Usage: Total CPU 6.24% | App CPU 0.00% | App Heap 8.07MB
[13:43:43 INF] Usage: Total CPU 8.39% | App CPU 0.00% | App Heap 8.08MB
[13:43:44 INF] Usage: Total CPU 13.23% | App CPU 0.00% | App Heap 8.08MB
[13:43:45 INF] Usage: Total CPU 6.73% | App CPU 0.00% | App Heap 8.08MB
[13:43:46 INF] Usage: Total CPU 3.49% | App CPU 0.00% | App Heap 8.08MB
[13:43:47 INF] Usage: Total CPU 1.00% | App CPU 0.00% | App Heap 8.08MB
[13:43:48 INF] Usage: Total CPU 5.17% | App CPU 0.00% | App Heap 8.08MB
[13:43:49 INF] Usage: Total CPU 0.46% | App CPU 0.00% | App Heap 8.08MB
[13:43:50 INF] Usage: Total CPU 3.96% | App CPU 0.00% | App Heap 8.08MB
[13:43:51 INF] Usage: Total CPU 3.41% | App CPU 1.53% | App Heap 8.07MB
[13:43:52 INF] Usage: Total CPU 4.19% | App CPU 0.00% | App Heap 8.07MB
[13:43:53 INF] Usage: Total CPU 1.84% | App CPU 0.00% | App Heap 8.07MB
[13:43:54 INF] Usage: Total CPU 1.46% | App CPU 0.00% | App Heap 8.07MB
[13:43:55 INF] Usage: Total CPU 15.65% | App CPU 0.00% | App Heap 8.07MB
[13:43:56 INF] Usage: Total CPU 7.81% | App CPU 0.00% | App Heap 8.07MB
[13:43:57 INF] Usage: Total CPU 11.53% | App CPU 0.00% | App Heap 8.07MB
[13:43:58 INF] Usage: Total CPU 4.74% | App CPU 1.54% | App Heap 8.07MB
[13:43:59 INF] Usage: Total CPU 2.55% | App CPU 0.00% | App Heap 8.07MB
[13:44:00 INF] Usage: Total CPU 6.30% | App CPU 0.00% | App Heap 8.07MB
[13:44:01 INF] Usage: Total CPU 2.77% | App CPU 1.54% | App Heap 8.08MB
[13:44:02 INF] Usage: Total CPU 3.42% | App CPU 0.06% | App Heap 8.07MB
[13:44:03 INF] Usage: Total CPU 5.99% | App CPU 1.54% | App Heap 8.07MB
[13:44:04 INF] Usage: Total CPU 3.75% | App CPU 0.00% | App Heap 8.08MB
[13:44:05 INF] Usage: Total CPU 1.91% | App CPU 0.00% | App Heap 8.07MB
[13:44:06 INF] Usage: Total CPU 2.92% | App CPU 1.56% | App Heap 8.07MB
[13:44:07 INF] Usage: Total CPU 3.54% | App CPU 0.00% | App Heap 8.08MB
[13:44:08 INF] Usage: Total CPU 2.65% | App CPU 0.00% | App Heap 8.07MB
[13:44:09 INF] Usage: Total CPU 6.49% | App CPU 0.00% | App Heap 8.08MB
[13:44:10 INF] Usage: Total CPU 7.46% | App CPU 1.48% | App Heap 8.07MB
[13:44:12 INF] Usage: Total CPU 2.33% | App CPU 0.00% | App Heap 8.08MB
[13:44:13 INF] Usage: Total CPU 5.52% | App CPU 0.00% | App Heap 8.08MB
[13:44:14 INF] Usage: Total CPU 4.29% | App CPU 1.03% | App Heap 8.08MB
[13:44:15 INF] Usage: Total CPU 2.91% | App CPU 0.00% | App Heap 8.07MB
[13:44:16 INF] Usage: Total CPU 7.64% | App CPU 0.00% | App Heap 8.08MB
[13:44:17 INF] Usage: Total CPU 0.55% | App CPU 0.00% | App Heap 8.08MB
[13:44:18 INF] Usage: Total CPU 4.20% | App CPU 0.00% | App Heap 8.07MB
[13:44:19 INF] Usage: Total CPU 1.73% | App CPU 1.02% | App Heap 8.07MB
[13:44:20 INF] Usage: Total CPU 3.55% | App CPU 0.00% | App Heap 8.08MB
[13:44:21 INF] Usage: Total CPU 0.70% | App CPU 0.00% | App Heap 8.07MB
[13:44:22 INF] Usage: Total CPU 5.74% | App CPU 0.00% | App Heap 8.07MB
[13:44:23 INF] Usage: Total CPU 2.99% | App CPU 0.52% | App Heap 8.08MB
[13:44:24 INF] Usage: Total CPU 2.07% | App CPU 0.00% | App Heap 8.07MB
[13:44:25 INF] Usage: Total CPU 3.60% | App CPU 0.00% | App Heap 8.08MB
[13:44:26 INF] Usage: Total CPU 4.57% | App CPU 0.00% | App Heap 8.07MB
[13:44:27 INF] Usage: Total CPU 8.36% | App CPU 0.00% | App Heap 8.07MB
[13:44:28 INF] Usage: Total CPU 13.43% | App CPU 0.00% | App Heap 8.07MB
[13:44:29 INF] Usage: Total CPU 13.53% | App CPU 0.00% | App Heap 8.08MB
[13:44:30 INF] Usage: Total CPU 6.46% | App CPU 0.00% | App Heap 8.07MB
[13:44:31 INF] Usage: Total CPU 6.34% | App CPU 0.00% | App Heap 8.07MB
[13:44:32 INF] Usage: Total CPU 2.28% | App CPU 0.00% | App Heap 8.08MB
[13:44:33 INF] Usage: Total CPU 5.38% | App CPU 0.00% | App Heap 8.07MB
[13:44:34 INF] Usage: Total CPU 5.57% | App CPU 0.00% | App Heap 8.07MB
[13:44:35 INF] Usage: Total CPU 10.39% | App CPU 0.00% | App Heap 8.07MB
[13:44:36 INF] Usage: Total CPU 10.94% | App CPU 0.00% | App Heap 8.07MB
[13:44:37 INF] Usage: Total CPU 13.89% | App CPU 0.00% | App Heap 8.08MB
[13:44:38 INF] Usage: Total CPU 8.36% | App CPU 0.00% | App Heap 8.07MB
[13:44:39 INF] Usage: Total CPU 13.15% | App CPU 0.06% | App Heap 8.07MB
[13:44:40 INF] Usage: Total CPU 7.77% | App CPU 1.42% | App Heap 8.07MB
[13:44:41 INF] Usage: Total CPU 4.52% | App CPU 0.00% | App Heap 8.07MB
[13:44:42 INF] Usage: Total CPU 14.42% | App CPU 0.00% | App Heap 8.07MB
[13:44:43 INF] Usage: Total CPU 6.00% | App CPU 1.55% | App Heap 8.08MB
[13:44:44 INF] Usage: Total CPU 5.19% | App CPU 0.00% | App Heap 8.08MB
[13:44:45 INF] Usage: Total CPU 9.58% | App CPU 0.06% | App Heap 8.08MB
[13:44:46 INF] Usage: Total CPU 4.51% | App CPU 0.00% | App Heap 8.07MB
[13:44:47 INF] Usage: Total CPU 5.71% | App CPU 0.00% | App Heap 8.08MB
[13:44:48 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 8.08MB
[13:44:49 INF] Usage: Total CPU 4.59% | App CPU 0.00% | App Heap 8.07MB
[13:44:50 INF] Usage: Total CPU 2.04% | App CPU 0.00% | App Heap 8.07MB
[13:44:51 INF] Usage: Total CPU 0.26% | App CPU 0.00% | App Heap 8.08MB
[13:44:52 INF] Usage: Total CPU 5.58% | App CPU 0.00% | App Heap 8.08MB
[13:44:53 INF] Usage: Total CPU 12.42% | App CPU 0.00% | App Heap 8.08MB
[13:44:54 INF] Usage: Total CPU 9.00% | App CPU 1.15% | App Heap 8.08MB
[13:44:55 INF] Usage: Total CPU 7.36% | App CPU 0.00% | App Heap 8.08MB
[13:44:56 INF] Usage: Total CPU 5.48% | App CPU 0.00% | App Heap 8.08MB
[13:44:57 INF] Usage: Total CPU 4.43% | App CPU 0.00% | App Heap 8.08MB
[13:44:58 INF] Usage: Total CPU 3.09% | App CPU 0.00% | App Heap 8.08MB
[13:44:59 INF] Usage: Total CPU 7.39% | App CPU 0.00% | App Heap 8.08MB
[13:45:00 INF] Usage: Total CPU 9.66% | App CPU 0.00% | App Heap 8.08MB
[13:45:01 INF] Usage: Total CPU 8.06% | App CPU 0.00% | App Heap 8.08MB
[13:45:02 INF] Usage: Total CPU 4.03% | App CPU 1.55% | App Heap 8.08MB
[13:45:03 INF] Usage: Total CPU 2.75% | App CPU 0.00% | App Heap 8.08MB
[13:45:04 INF] Usage: Total CPU 5.94% | App CPU 1.36% | App Heap 8.08MB
[13:45:05 INF] Usage: Total CPU 4.11% | App CPU 0.00% | App Heap 8.08MB
[13:45:06 INF] Usage: Total CPU 5.10% | App CPU 0.00% | App Heap 8.08MB
[13:45:07 INF] Usage: Total CPU 4.47% | App CPU 0.00% | App Heap 8.08MB
[13:45:08 INF] Usage: Total CPU 6.66% | App CPU 0.00% | App Heap 8.08MB
[13:45:09 INF] Usage: Total CPU 8.96% | App CPU 0.06% | App Heap 8.08MB
[13:45:10 INF] Usage: Total CPU 1.55% | App CPU 0.06% | App Heap 8.08MB
[13:45:11 INF] Usage: Total CPU 5.15% | App CPU 0.00% | App Heap 8.08MB
[13:45:12 INF] Usage: Total CPU 1.97% | App CPU 0.00% | App Heap 8.08MB
[13:45:13 INF] Usage: Total CPU 3.92% | App CPU 0.00% | App Heap 8.08MB
[13:45:14 INF] Usage: Total CPU 2.55% | App CPU 1.55% | App Heap 8.09MB
[13:45:15 INF] Usage: Total CPU 2.83% | App CPU 0.00% | App Heap 8.08MB
[13:45:16 INF] Usage: Total CPU 10.66% | App CPU 0.00% | App Heap 8.09MB
[13:45:17 INF] Usage: Total CPU 11.66% | App CPU 0.00% | App Heap 8.08MB
[13:45:18 INF] Usage: Total CPU 10.45% | App CPU 0.00% | App Heap 8.08MB
[13:45:19 INF] Usage: Total CPU 8.31% | App CPU 0.00% | App Heap 8.09MB
[13:45:20 INF] Usage: Total CPU 6.15% | App CPU 0.00% | App Heap 8.08MB
[13:45:21 INF] Usage: Total CPU 6.18% | App CPU 0.00% | App Heap 8.08MB
[13:45:22 INF] Usage: Total CPU 9.61% | App CPU 0.00% | App Heap 8.09MB
[13:45:23 INF] Usage: Total CPU 8.46% | App CPU 1.42% | App Heap 8.08MB
[13:45:24 INF] Usage: Total CPU 8.09% | App CPU 0.00% | App Heap 8.09MB
[13:45:25 INF] Usage: Total CPU 5.06% | App CPU 0.00% | App Heap 8.09MB
[13:45:26 INF] Usage: Total CPU 6.03% | App CPU 0.00% | App Heap 8.09MB
[13:45:27 INF] Usage: Total CPU 5.73% | App CPU 0.00% | App Heap 8.09MB
[13:45:28 INF] Usage: Total CPU 7.53% | App CPU 0.00% | App Heap 8.08MB
[13:45:30 INF] Usage: Total CPU 6.45% | App CPU 0.00% | App Heap 8.09MB
[13:45:31 INF] Usage: Total CPU 6.26% | App CPU 0.00% | App Heap 8.09MB
[13:45:32 INF] Usage: Total CPU 6.66% | App CPU 0.00% | App Heap 8.08MB
[13:45:33 INF] Usage: Total CPU 9.32% | App CPU 0.00% | App Heap 8.08MB
[13:45:34 INF] Usage: Total CPU 10.96% | App CPU 0.00% | App Heap 8.08MB
[13:45:35 INF] Usage: Total CPU 9.76% | App CPU 0.00% | App Heap 8.08MB
[13:45:36 INF] Usage: Total CPU 10.51% | App CPU 0.00% | App Heap 8.08MB
[13:45:37 INF] Usage: Total CPU 6.84% | App CPU 0.00% | App Heap 8.08MB
[13:45:38 INF] Usage: Total CPU 7.69% | App CPU 0.00% | App Heap 8.08MB
[13:45:39 INF] Usage: Total CPU 7.37% | App CPU 1.03% | App Heap 8.08MB
[13:45:40 INF] Usage: Total CPU 3.18% | App CPU 0.00% | App Heap 8.09MB
[13:45:41 INF] Usage: Total CPU 7.70% | App CPU 0.00% | App Heap 8.08MB
[13:45:42 INF] Usage: Total CPU 9.08% | App CPU 0.00% | App Heap 8.08MB
[13:45:43 INF] Usage: Total CPU 6.36% | App CPU 0.00% | App Heap 8.09MB
[13:45:44 INF] Usage: Total CPU 6.13% | App CPU 0.00% | App Heap 8.07MB
[13:45:45 INF] Usage: Total CPU 2.32% | App CPU 0.00% | App Heap 8.08MB
[13:45:46 INF] Usage: Total CPU 4.11% | App CPU 0.13% | App Heap 8.07MB
[13:45:47 INF] Usage: Total CPU 4.72% | App CPU 0.13% | App Heap 8.08MB
[13:45:48 INF] Usage: Total CPU 1.22% | App CPU 0.00% | App Heap 8.08MB
[13:45:49 INF] Usage: Total CPU 2.70% | App CPU 0.00% | App Heap 8.08MB
[13:45:50 INF] Usage: Total CPU 4.64% | App CPU 1.15% | App Heap 8.08MB
[13:45:51 INF] Usage: Total CPU 2.86% | App CPU 1.61% | App Heap 8.08MB
[13:45:52 INF] Usage: Total CPU 0.12% | App CPU 0.00% | App Heap 8.08MB
[13:45:53 INF] Usage: Total CPU 3.16% | App CPU 0.00% | App Heap 8.08MB
[13:45:54 INF] Usage: Total CPU 0.78% | App CPU 0.00% | App Heap 8.08MB
[13:45:55 INF] Usage: Total CPU 9.17% | App CPU 0.00% | App Heap 8.08MB
[13:45:56 INF] Usage: Total CPU 8.96% | App CPU 0.00% | App Heap 8.08MB
[13:45:57 INF] Usage: Total CPU 5.35% | App CPU 0.00% | App Heap 8.08MB
[13:45:58 INF] Usage: Total CPU 0.20% | App CPU 0.00% | App Heap 8.08MB
[13:45:59 INF] Usage: Total CPU 9.29% | App CPU 0.00% | App Heap 8.08MB
[13:46:00 INF] Usage: Total CPU 10.82% | App CPU 1.54% | App Heap 8.08MB
[13:46:01 INF] Usage: Total CPU 11.24% | App CPU 1.54% | App Heap 8.08MB
[13:46:02 INF] Usage: Total CPU 11.83% | App CPU 1.16% | App Heap 8.08MB
[13:46:03 INF] Usage: Total CPU 11.12% | App CPU 0.06% | App Heap 8.08MB
[13:46:04 INF] Usage: Total CPU 8.37% | App CPU 0.00% | App Heap 8.08MB
[13:46:05 INF] Usage: Total CPU 9.02% | App CPU 0.00% | App Heap 8.08MB
[13:46:06 INF] Usage: Total CPU 12.01% | App CPU 0.00% | App Heap 8.08MB
[13:46:07 INF] Usage: Total CPU 5.79% | App CPU 0.00% | App Heap 8.09MB
[13:46:08 INF] Usage: Total CPU 11.06% | App CPU 0.06% | App Heap 8.09MB
[13:46:09 INF] Usage: Total CPU 5.11% | App CPU 1.54% | App Heap 8.08MB
[13:46:10 INF] Usage: Total CPU 6.79% | App CPU 0.00% | App Heap 8.08MB
[13:46:11 INF] Usage: Total CPU 6.27% | App CPU 0.00% | App Heap 8.09MB
[13:46:12 INF] Usage: Total CPU 6.67% | App CPU 0.06% | App Heap 8.09MB
[13:46:13 INF] Usage: Total CPU 9.43% | App CPU 1.60% | App Heap 8.09MB
[13:46:14 INF] Usage: Total CPU 2.68% | App CPU 0.00% | App Heap 8.08MB
[13:46:15 INF] Usage: Total CPU 6.22% | App CPU 0.00% | App Heap 8.08MB
[13:46:16 INF] Usage: Total CPU 3.60% | App CPU 0.00% | App Heap 8.08MB
[13:46:17 INF] Usage: Total CPU 8.92% | App CPU 0.00% | App Heap 8.09MB
[13:46:18 INF] Usage: Total CPU 5.83% | App CPU 0.00% | App Heap 8.08MB
[13:46:19 INF] Usage: Total CPU 4.54% | App CPU 0.00% | App Heap 8.08MB
[13:46:20 INF] Usage: Total CPU 6.46% | App CPU 0.00% | App Heap 8.08MB
[13:46:21 INF] Usage: Total CPU 12.36% | App CPU 0.00% | App Heap 8.08MB
[13:46:22 INF] Usage: Total CPU 7.90% | App CPU 0.00% | App Heap 8.09MB
[13:46:23 INF] Usage: Total CPU 11.89% | App CPU 0.00% | App Heap 8.08MB
[13:46:24 INF] Usage: Total CPU 6.99% | App CPU 0.00% | App Heap 8.09MB
[13:46:25 INF] Usage: Total CPU 13.47% | App CPU 0.00% | App Heap 8.09MB
[13:46:26 INF] Usage: Total CPU 4.92% | App CPU 0.00% | App Heap 8.09MB
[13:46:27 INF] Usage: Total CPU 7.37% | App CPU 0.00% | App Heap 8.08MB
[13:46:28 INF] Usage: Total CPU 3.72% | App CPU 0.00% | App Heap 8.09MB
[13:46:29 INF] Usage: Total CPU 2.19% | App CPU 0.00% | App Heap 8.09MB
[13:46:30 INF] Usage: Total CPU 2.71% | App CPU 0.00% | App Heap 8.08MB
[13:46:31 INF] Usage: Total CPU 1.62% | App CPU 0.00% | App Heap 8.08MB
[13:46:32 INF] Usage: Total CPU 1.12% | App CPU 0.06% | App Heap 8.08MB
[13:46:33 INF] Usage: Total CPU 11.39% | App CPU 0.00% | App Heap 8.09MB
[13:46:34 INF] Usage: Total CPU 8.11% | App CPU 0.00% | App Heap 8.08MB
[13:46:35 INF] Usage: Total CPU 5.32% | App CPU 0.00% | App Heap 8.09MB
[13:46:36 INF] Usage: Total CPU 6.43% | App CPU 0.00% | App Heap 8.09MB
[13:46:37 INF] Usage: Total CPU 3.88% | App CPU 0.00% | App Heap 8.08MB
[13:46:38 INF] Usage: Total CPU 10.45% | App CPU 0.00% | App Heap 8.08MB
[13:46:39 INF] Usage: Total CPU 4.64% | App CPU 0.39% | App Heap 8.09MB
[13:46:40 INF] Usage: Total CPU 8.48% | App CPU 0.00% | App Heap 8.08MB
[13:46:41 INF] Usage: Total CPU 11.36% | App CPU 0.00% | App Heap 8.08MB
[13:46:43 INF] Usage: Total CPU 10.93% | App CPU 0.00% | App Heap 8.08MB
[13:46:44 INF] Usage: Total CPU 5.26% | App CPU 0.00% | App Heap 8.09MB
[13:46:45 INF] Usage: Total CPU 7.31% | App CPU 0.00% | App Heap 8.08MB
[13:46:46 INF] Usage: Total CPU 4.39% | App CPU 1.54% | App Heap 8.08MB
[13:46:47 INF] Usage: Total CPU 6.27% | App CPU 1.10% | App Heap 8.08MB
[13:46:48 INF] Usage: Total CPU 5.82% | App CPU 0.00% | App Heap 8.08MB
[13:46:49 INF] Usage: Total CPU 5.02% | App CPU 0.00% | App Heap 8.09MB
[13:46:50 INF] Usage: Total CPU 4.41% | App CPU 0.00% | App Heap 8.08MB
[13:46:51 INF] Usage: Total CPU 4.85% | App CPU 0.00% | App Heap 8.09MB
[13:46:52 INF] Usage: Total CPU 11.31% | App CPU 0.00% | App Heap 8.09MB
[13:46:53 INF] Usage: Total CPU 4.64% | App CPU 0.00% | App Heap 8.08MB
[13:46:54 INF] Usage: Total CPU 8.85% | App CPU 0.00% | App Heap 8.09MB
[13:46:55 INF] Usage: Total CPU 11.59% | App CPU 0.00% | App Heap 8.08MB
[13:46:56 INF] Usage: Total CPU 16.59% | App CPU 0.00% | App Heap 8.08MB
[13:46:57 INF] Usage: Total CPU 10.99% | App CPU 0.00% | App Heap 8.09MB
[13:46:58 INF] Usage: Total CPU 8.33% | App CPU 0.00% | App Heap 8.08MB
[13:46:59 INF] Usage: Total CPU 6.92% | App CPU 0.00% | App Heap 8.08MB
[13:47:00 INF] Usage: Total CPU 12.13% | App CPU 0.00% | App Heap 8.09MB
[13:47:01 INF] Usage: Total CPU 7.08% | App CPU 0.00% | App Heap 8.09MB
[13:47:02 INF] Usage: Total CPU 5.02% | App CPU 0.00% | App Heap 8.09MB
[13:47:03 INF] Usage: Total CPU 8.60% | App CPU 0.00% | App Heap 8.08MB
[13:47:04 INF] Usage: Total CPU 2.99% | App CPU 0.00% | App Heap 8.08MB
[13:47:05 INF] Usage: Total CPU 1.53% | App CPU 0.00% | App Heap 8.09MB
[13:47:06 INF] Usage: Total CPU 2.77% | App CPU 0.06% | App Heap 8.08MB
[13:47:07 INF] Usage: Total CPU 6.44% | App CPU 0.00% | App Heap 8.08MB
[13:47:08 INF] Usage: Total CPU 9.70% | App CPU 1.54% | App Heap 8.08MB
[13:47:09 INF] Usage: Total CPU 4.18% | App CPU 1.48% | App Heap 8.08MB
[13:47:10 INF] Usage: Total CPU 5.60% | App CPU 0.00% | App Heap 8.08MB
[13:47:11 INF] Usage: Total CPU 7.76% | App CPU 0.00% | App Heap 8.09MB
[13:47:12 INF] Usage: Total CPU 6.24% | App CPU 1.54% | App Heap 8.09MB
[13:47:13 INF] Usage: Total CPU 7.02% | App CPU 0.97% | App Heap 8.03MB
[13:47:14 INF] Usage: Total CPU 5.52% | App CPU 0.00% | App Heap 8.03MB
[13:47:15 INF] Usage: Total CPU 11.43% | App CPU 0.00% | App Heap 8.03MB
